cas_entry,pdb_id,pdb_path,pdb_dir,is_overlap
cas0003,5LVM,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0003\5lvm\5lvm.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0003\5lvm,False
cas0003,5LVN,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0003\5lvn\5lvn.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0003\5lvn,True
cas0003,5LVO,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0003\5lvo\5lvo.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0003\5lvo,True
cas0003,5LVP,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0003\5lvp\5lvp.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0003\5lvp,True
cas0003,5MRD,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0003\5mrd\5mrd.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0003\5mrd,True
cas0004,1B41,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\1b41\1b41.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\1b41,False
cas0004,1F8U,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\1f8u\1f8u.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\1f8u,False
cas0004,2X8B,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\2x8b\2x8b.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\2x8b,False
cas0004,3LII,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\3lii\3lii.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\3lii,False
cas0004,4BDT,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4bdt\4bdt.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4bdt,False
cas0004,4EY4,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4ey4\4ey4.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4ey4,False
cas0004,4EY5,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4ey5\4ey5.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4ey5,False
cas0004,4EY6,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4ey6\4ey6.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4ey6,False
cas0004,4EY7,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4ey7\4ey7.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4ey7,False
cas0004,4EY8,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4ey8\4ey8.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4ey8,False
cas0004,4M0E,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4m0e\4m0e.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4m0e,False
cas0004,4M0F,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4m0f\4m0f.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4m0f,False
cas0004,4PQE,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4pqe\4pqe.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\4pqe,False
cas0004,5FPQ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\5fpq\5fpq.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\5fpq,False
cas0004,5HF5,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\5hf5\5hf5.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\5hf5,False
cas0004,5HF6,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\5hf6\5hf6.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\5hf6,False
cas0004,5HF8,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\5hf8\5hf8.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\5hf8,False
cas0004,5HF9,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\5hf9\5hf9.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\5hf9,False
cas0004,5HFA,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\5hfa\5hfa.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0004\5hfa,False
cas0005,1I72,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\1i72\1i72.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\1i72,True
cas0005,1I79,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\1i79\1i79.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\1i79,True
cas0005,1I7B,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\1i7b\1i7b.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\1i7b,True
cas0005,1I7C,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\1i7c\1i7c.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\1i7c,True
cas0005,1I7M,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\1i7m\1i7m.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\1i7m,True
cas0005,1JEN,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\1jen\1jen.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\1jen,False
cas0005,1JL0,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\1jl0\1jl0.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\1jl0,True
cas0005,1MSV,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\1msv\1msv.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\1msv,True
cas0005,3DZ2,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3dz2\3dz2.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3dz2,False
cas0005,3DZ3,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3dz3\3dz3.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3dz3,True
cas0005,3DZ4,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3dz4\3dz4.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3dz4,False
cas0005,3DZ5,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3dz5\3dz5.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3dz5,False
cas0005,3DZ6,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3dz6\3dz6.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3dz6,False
cas0005,3DZ7,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3dz7\3dz7.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3dz7,False
cas0005,3EP3,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3ep3\3ep3.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3ep3,False
cas0005,3EP4,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3ep4\3ep4.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3ep4,False
cas0005,3EP5,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3ep5\3ep5.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3ep5,True
cas0005,3EP6,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3ep6\3ep6.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3ep6,False
cas0005,3EP7,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3ep7\3ep7.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3ep7,False
cas0005,3EP8,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3ep8\3ep8.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3ep8,False
cas0005,3EP9,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3ep9\3ep9.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3ep9,False
cas0005,3EPA,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3epa\3epa.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3epa,True
cas0005,3EPB,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3epb\3epb.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3epb,True
cas0005,3H0V,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3h0v\3h0v.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3h0v,True
cas0005,3H0W,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3h0w\3h0w.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0005\3h0w,True
cas0006,1AO0,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0006\1ao0\1ao0.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0006\1ao0,True
cas0006,1GPH,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0006\1gph\1gph.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0006\1gph,True
cas0007,1I7Q,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0007\1i7q\1i7q.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0007\1i7q,False
cas0007,1I7S,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0007\1i7s\1i7s.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0007\1i7s,True
cas0008,1ACM,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1acm\1acm.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1acm,False
cas0008,1AT1,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1at1\1at1.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1at1,False
cas0008,1D09,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1d09\1d09.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1d09,False
cas0008,1EZZ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1ezz\1ezz.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1ezz,False
cas0008,1F1B,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1f1b\1f1b.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1f1b,False
cas0008,1I5O,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1i5o\1i5o.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1i5o,False
cas0008,1NBE,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1nbe\1nbe.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1nbe,False
cas0008,1Q95,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1q95\1q95.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1q95,False
cas0008,1R0B,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1r0b\1r0b.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1r0b,False
cas0008,1R0C,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1r0c\1r0c.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1r0c,False
cas0008,1RAA,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1raa\1raa.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1raa,True
cas0008,1RAB,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1rab\1rab.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1rab,True
cas0008,1RAC,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1rac\1rac.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1rac,True
cas0008,1RAD,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1rad\1rad.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1rad,True
cas0008,1RAE,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1rae\1rae.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1rae,True
cas0008,1RAF,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1raf\1raf.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1raf,True
cas0008,1RAG,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1rag\1rag.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1rag,True
cas0008,1RAH,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1rah\1rah.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1rah,True
cas0008,1RAI,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1rai\1rai.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1rai,True
cas0008,1SKU,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1sku\1sku.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1sku,False
cas0008,1TTH,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1tth\1tth.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1tth,False
cas0008,1TU0,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1tu0\1tu0.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1tu0,False
cas0008,1TUG,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1tug\1tug.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1tug,True
cas0008,1XJW,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1xjw\1xjw.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1xjw,False
cas0008,1ZA1,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1za1\1za1.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1za1,True
cas0008,1ZA2,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1za2\1za2.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\1za2,True
cas0008,2A0F,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2a0f\2a0f.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2a0f,False
cas0008,2AIR,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2air\2air.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2air,False
cas0008,2AT1,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2at1\2at1.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2at1,False
cas0008,2FZC,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2fzc\2fzc.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2fzc,True
cas0008,2FZG,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2fzg\2fzg.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2fzg,True
cas0008,2FZK,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2fzk\2fzk.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2fzk,True
cas0008,2H3E,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2h3e\2h3e.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2h3e,False
cas0008,2HSE,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2hse\2hse.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2hse,False
cas0008,2IPO,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2ipo\2ipo.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2ipo,False
cas0008,2QG9,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2qg9\2qg9.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2qg9,False
cas0008,2QGF,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2qgf\2qgf.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\2qgf,False
cas0008,3AT1,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\3at1\3at1.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\3at1,False
cas0008,3D7S,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\3d7s\3d7s.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\3d7s,False
cas0008,3MPU,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\3mpu\3mpu.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\3mpu,False
cas0008,4AT1,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4at1\4at1.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4at1,True
cas0008,4E2F,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4e2f\4e2f.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4e2f,False
cas0008,4F04,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4f04\4f04.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4f04,False
cas0008,4FYV,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4fyv\4fyv.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4fyv,True
cas0008,4FYW,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4fyw\4fyw.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4fyw,True
cas0008,4FYX,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4fyx\4fyx.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4fyx,True
cas0008,4FYY,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4fyy\4fyy.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4fyy,True
cas0008,4KGV,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4kgv\4kgv.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4kgv,False
cas0008,4KGX,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4kgx\4kgx.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4kgx,False
cas0008,4KGZ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4kgz\4kgz.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4kgz,False
cas0008,4KH0,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4kh0\4kh0.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4kh0,False
cas0008,4KH1,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4kh1\4kh1.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4kh1,False
cas0008,4WTO,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4wto\4wto.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\4wto,False
cas0008,5AT1,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\5at1\5at1.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\5at1,True
cas0008,6AT1,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\6at1\6at1.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\6at1,False
cas0008,7AT1,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\7at1\7at1.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0008\7at1,True
